"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"ゲイリー・オールドマン","classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Culture.Media.Media*|992|recommendation.image_section/exists|1","Q83492","tt0119792","Nil by Mouth","not exact match",NA,NA
"クエンティン・タランティーノ","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Culture.Biography.Biography*|731","Q3772","tt0359715","My Best Friend's Birthday","not exact match",NA,NA
"グリーンマイル","classification.ores.articletopic/Culture.Media.Films|960|classification.ores.articletopic/Culture.Media.Media*|996","Q466288","tt0120689","The Green Mile","not exact match",NA,NA
"プラダを着た悪魔","classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Geography.Regions.Americas.North_America|538|classification.ores.articletopic/Culture.Media.Films|896","Q2037865","tt0458352","The Devil Wears Prada","not exact match",NA,NA
"丹波哲郎","classification.ores.articletopic/Geography.Regions.Asia.Asia*|884|classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Biography.Biography*|679|classification.ores.articletopic/Culture.Media.Films|679|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|901","Q1488230","tt0078236","Seven Nights in Japan","not exact match",NA,NA
"ロード・オブ・ザ・リング (映画シリーズ)","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Oceania|831","Q190214","tt0961079","Reclaiming the Blade","not exact match",NA,NA
"13日の金曜日シリーズ","classification.ores.articletopic/Culture.Media.Films|855|classification.ores.articletopic/Culture.Media.Media*|938","Q1138878","tt0080761","Friday the 13th","not exact match",NA,NA
"ソフィー・マルソー","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Geography.Regions.Europe.Europe*|798|classification.ores.articletopic/Culture.Media.Films|874|classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|798","Q162753","tt0082100","The Party","not exact match",NA,NA
"ジェイソン・ボーヒーズ","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Literature|577|classification.ores.articletopic/Culture.Media.Films|637","Q366957","tt0082418","Friday the 13th Part 2","not exact match",NA,NA
"寺田農","classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Biography.Biography*|835|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|782|classification.ores.articletopic/Geography.Regions.Asia.Asia*|777|classification.ores.articletopic/Culture.Media.Films|592","Q11458033","tt15289042","First Love","not exact match",NA,NA
"イングリッド・バーグマン","classification.ores.articletopic/Culture.Media.Films|971|classification.ores.articletopic/Culture.Biography.Women|945|classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Media*|979|recommendation.image_section/exists|1","Q43247","tt0268597","AFI Life Achievement Award: A Tribute to Alfred Hitchcock","not exact match",NA,NA
"ジョゼと虎と魚たち","classification.ores.articletopic/Culture.Media.Films|685|classification.ores.articletopic/Culture.Media.Media*|822|classification.ores.articletopic/Culture.Literature|766|classification.ores.articletopic/Geography.Regions.Asia.Asia*|622|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|705|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|538","Q104117442","tt0416881","Josee, the Tiger and the Fish","not exact match",NA,NA
"ジャン＝リュック・ゴダール","classification.ores.articletopic/Culture.Media.Films|989|classification.ores.articletopic/Culture.Media.Media*|979","Q53001","tt0053472","Breathless","not exact match",NA,NA
"コクリコ坂から","classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|782|classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Geography.Regions.Asia.Asia*|685|classification.ores.articletopic/Culture.Literature|771|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|798|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|737","Q1319658","tt1798188","From Up on Poppy Hill","not exact match",NA,NA
"エマ・ストーン","classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Geography.Regions.Americas.North_America|615|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Biography.Women|904|classification.ores.articletopic/Culture.Media.Media*|969|recommendation.image_section/exists|1","Q147077","tt1333125","Movie 43","not exact match",NA,NA
"松崎悠希","classification.ores.articletopic/Culture.Media.Media*|768|classification.ores.articletopic/Geography.Regions.Asia.East Asia|643|classification.ores.articletopic/Culture.Media.Films|450|classification.ores.articletopic/Culture.Biography.Biography*|674","Q974088","tt0851188","French Bomber Detective","not exact match",NA,NA
"ビリー・ボブ・ソーントン","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Geography.Regions.Americas.North_America|777|classification.ores.articletopic/Culture.Media.Media*|980","Q202735","tt0611331","Billy Bob Thornton","not exact match",NA,NA
"祈りの幕が下りる時","classification.ores.articletopic/Culture.Media.Media*|843|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|577|classification.ores.articletopic/Culture.Media.Films|523|classification.ores.articletopic/Geography.Regions.Asia.Asia*|585","Q15626673","tt7080138","The Crimes That Bind","not exact match",NA,NA
"食卓のない家","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|943|classification.ores.articletopic/Culture.Media.Media*|867|classification.ores.articletopic/Geography.Regions.Asia.Asia*|893|classification.ores.articletopic/Culture.Media.Films|554","Q11666021","tt0122709","Family Without a Dinner Table","not exact match",NA,NA
"ヘルドッグス 地獄の犬たち","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|672|classification.ores.articletopic/Culture.Media.Films|890|classification.ores.articletopic/Geography.Regions.Asia.Asia*|705|classification.ores.articletopic/Culture.Media.Media*|936","Q113159302","tt19845414","Hell Dogs","not exact match",NA,NA
"真夏の方程式","classification.ores.articletopic/Geography.Regions.Asia.Asia*|562|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|500|classification.ores.articletopic/Culture.Media.Films|637|classification.ores.articletopic/Culture.Media.Media*|880","Q117035719","tt2412556","Midsummer's Equation","not exact match",NA,NA
"I-新聞記者ドキュメント-","classification.ores.articletopic/Geography.Regions.Asia.Asia*|919|classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|962|classification.ores.articletopic/Culture.Media.Films|874","Q86743489","tt11389170","I -Documentary of the Journalist-","not exact match",NA,NA
"濱口竜介","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|953|classification.ores.articletopic/Culture.Biography.Biography*|724|classification.ores.articletopic/Culture.Media.Films|989|classification.ores.articletopic/Geography.Regions.Asia.Asia*|934","Q17220313","tt0163603","Directing Actors by Jean Renoir","not exact match",NA,NA
"電車男","classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|577|classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Culture.Literature|782|classification.ores.articletopic/Geography.Regions.Asia.Asia*|515|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|615|recommendation.image/exists|1","Q714451","tt0456121","Train Man","not exact match",NA,NA
"失楽園 (渡辺淳一の小説)","classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|766|classification.ores.articletopic/Geography.Regions.Asia.Asia*|699|classification.ores.articletopic/Culture.Media.Media*|839","Q702235","tt0120120","Lost Paradise","not exact match",NA,NA
"イルミネーション (企業)","classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Media.Films|622","Q1189512","tt2244747","Brad & Gary","not exact match",NA,NA
"薄化粧","classification.ores.articletopic/Geography.Regions.Asia.Asia*|907|classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Media.Films|921|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|926","Q11622152","tt0204716","Tracked","not exact match",NA,NA
"フィリッパ・ラングリー","classification.ores.articletopic/Geography.Regions.Europe.Europe*|629|classification.ores.articletopic/Culture.Media.Films|665|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|890|classification.ores.articletopic/Culture.Media.Media*|782|recommendation.image/exists|1","Q7184728","tt2677712","Richard III: The King in the Car Park","not exact match",NA,NA
"ラース・フォン・トリアー","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Biography.Biography*|651|recommendation.image_section/exists|1","Q133730","tt0194097","Lars from 1-10","not exact match",NA,NA
"ケイト・ベッキンセイル","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Biography.Biography*|945","Q179414","tt1221328","Episode #16.49","not exact match",NA,NA
"舟を編む","classification.ores.articletopic/Geography.Regions.Asia.East Asia|964|classification.ores.articletopic/Culture.Media.Media*|928|classification.ores.articletopic/Culture.Media.Films|915|classification.ores.articletopic/Geography.Regions.Asia.Asia*|901","Q107092332","tt2315226","The Great Passage","not exact match",NA,NA
"ブリー・ラーソン","classification.ores.articletopic/Geography.Regions.Americas.North_America|569|classification.ores.articletopic/Culture.Media.Media*|981|classification.ores.articletopic/Culture.Biography.Women|843|classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Culture.Biography.Biography*|863|recommendation.image_section/exists|1","Q29328","tt0802866","AOL Sessions","not exact match",NA,NA
"土竜の唄","classification.ores.articletopic/Culture.Literature|822|classification.ores.articletopic/Culture.Media.Films|562|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|890|classification.ores.articletopic/Culture.Media.Media*|685|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|826","Q3210557","tt2643394","The Mole Song: Undercover Agent Reiji","not exact match",NA,NA
"宮下ともみ","classification.ores.articletopic/Culture.Media.Media*|710|classification.ores.articletopic/Geography.Regions.Asia.South Asia|81|classification.ores.articletopic/Culture.Media.Films|466|classification.ores.articletopic/Geography.Regions.Americas.North America|608","Q3544357","tt5491444","Lizards","not exact match",NA,NA
"ブラックナイトパレード","classification.ores.articletopic/Geography.Regions.Asia.Asia*|562|classification.ores.articletopic/Culture.Media.Films|562|classification.ores.articletopic/Culture.Literature|961|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|974|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|562|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|989|classification.ores.articletopic/Culture.Media.Media*|839","Q28686099","tt21434474","Black Night Parade","not exact match",NA,NA
"仄暗い水の底から","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|766|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Geography.Regions.Asia.Asia*|615","Q2736439","tt0308379","Dark Water","not exact match",NA,NA
"チャック・ノリス","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Media.Films|731|recommendation.image_section/exists|1","Q2673","tt1190694","Mile High: How to Win... and Lose... the White House","not exact match",NA,NA
"ジョン・フォード","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|995","Q51114","tt0036351","Show-Business at War","not exact match",NA,NA
"周星馳","classification.ores.articletopic/Geography.Regions.Asia.Asia*|822|classification.ores.articletopic/Culture.Media.Films|945|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|914|classification.ores.articletopic/Culture.Biography.Biography*|585|recommendation.image_section/exists|1","Q311179","tt0373074","Kung Fu Hustle","not exact match",NA,NA
"イニシエーション・ラブ","classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Media.Films|637|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|839|classification.ores.articletopic/Geography.Regions.Asia.Asia*|803","Q107108797","tt4119590","Initiation Love","not exact match",NA,NA
"僕の初恋をキミに捧ぐ","classification.ores.articletopic/Geography.Regions.Asia.East Asia|914|classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Geography.Regions.Asia.Asia*|969|classification.ores.articletopic/Culture.Media.Media*|905","Q15878051","tt1401656","I Give My First Love to You","not exact match",NA,NA
"マーク・ハミル","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Media.Films|941|classification.ores.articletopic/Culture.Biography.Biography*|562|recommendation.image_section/exists|1","Q210447","tt0482900","Batman: New Times","not exact match",NA,NA
"超神伝説うろつき童子","classification.ores.articletopic/Culture.Media.Films|843|classification.ores.articletopic/Culture.Literature|863|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|948|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|812|classification.ores.articletopic/Culture.Media.Media*|957","Q2983605","tt0108461","Urotsukidoji: Legend of the Overfiend","not exact match",NA,NA
"翔んだカップル","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|705|classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|585|classification.ores.articletopic/Culture.Literature|685|classification.ores.articletopic/Geography.Regions.Asia.Asia*|515|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|766","Q74431","tt0081641","The Terrible Couple","not exact match",NA,NA
"少女椿","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Geography.Regions.Asia.East Asia|727|classification.ores.articletopic/Culture.Visual arts.Visual arts*|990|classification.ores.articletopic/Culture.Literature|968","Q3209840","tt0930902","Midori","not exact match",NA,NA
"ミッキー・ローク","classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Geography.Regions.Americas.North_America|507|classification.ores.articletopic/Culture.Biography.Biography*|936|classification.ores.articletopic/Culture.Media.Media*|974|recommendation.image_section/exists|1","Q178552","tt1198344","Hardcase","not exact match",NA,NA
"ブライス・ダラス・ハワード","classification.ores.articletopic/Geography.Regions.Americas.North America|640|classification.ores.articletopic/Culture.Biography.Biography*|515|classification.ores.articletopic/Culture.Media.Media*|946|classification.ores.articletopic/Culture.Media.Films|804|recommendation.image_section/exists|1","Q229775","tt0875606","Orchids","not exact match",NA,NA
"長いお別れ","classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Culture.Media.Media*|893|recommendation.image/exists|1","Q2464542","tt0070334","The Long Goodbye","not exact match",NA,NA
"シアーシャ・ローナン","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Culture.Biography.Women|986|classification.ores.articletopic/Culture.Biography.Biography*|870","Q228603","tt3281548","Little Women","not exact match",NA,NA
"片渕須直","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Media.Films|843|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|672|classification.ores.articletopic/Culture.Biography.Biography*|835|classification.ores.articletopic/Culture.Literature|760|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|912|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|651|classification.ores.articletopic/Geography.Regions.Asia.Asia*|847","Q3503793","tt0338796","The Blinkins: The Bear and the Blizzard","not exact match",NA,NA
"マカロニ・ウェスタン","classification.ores.articletopic/Culture.Media.Films|602|classification.ores.articletopic/Culture.Media.Media*|836","Q212781","tt0060903","The Return of Ringo","not exact match",NA,NA
"桜の森の満開の下","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|951|classification.ores.articletopic/Geography.Regions.Asia.Asia*|909|classification.ores.articletopic/Culture.Media.Media*|839","Q106365552","tt0073841","Under the Blossoming Cherry Trees","not exact match",NA,NA
"リンダ・ブレア","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/History_and_Society.History|500|classification.ores.articletopic/Culture.Media.Films|930|classification.ores.articletopic/Geography.Regions.Americas.North_America|777|classification.ores.articletopic/Culture.Biography.Biography*|941|classification.ores.articletopic/Culture.Biography.Women|995","Q232280","tt0062571","Hidden Faces","not exact match",NA,NA
"メタモルフォーゼの縁側","classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Literature|515|classification.ores.articletopic/Culture.Media.Films|777","Q65243052","tt20413256","BL Metamorphosis","not exact match",NA,NA
"マーティン・フリーマン","classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Biography.Biography*|699|classification.ores.articletopic/Culture.Media.Films|712|recommendation.image_section/exists|1","Q309486","tt1303889","Rembrandt's J'Accuse","not exact match",NA,NA
"パラサイト・イヴ","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|699|classification.ores.articletopic/Geography.Regions.Asia.Asia*|592|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Culture.Media.Media*|917","Q95057","tt0119860","Parasite Eve","not exact match",NA,NA
"彼女が水着にきがえたら","classification.ores.articletopic/Geography.Regions.Asia.Asia*|870|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|896|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Media.Media*|607","Q11488178","tt2531748","Urban Marine Resort Story","not exact match",NA,NA
"マーク・ラファロ","classification.ores.articletopic/Culture.Media.Films|297|classification.ores.articletopic/History and Society.Society|307|classification.ores.articletopic/Culture.Biography.Biography*|858|classification.ores.articletopic/Culture.Media.Media*|708|classification.ores.articletopic/Geography.Regions.Americas.North America|702|recommendation.image_section/exists|1","Q41422","tt1013112","Mark Ruffalo","not exact match",NA,NA
"ヒメアノ〜ル","classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Culture.Media.Media*|949","Q93883848","tt4949100","Himeanole","not exact match",NA,NA
"第四の壁","classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Culture.Performing_arts|766|classification.ores.articletopic/Culture.Media.Media*|718","Q741726","tt0023027","Horse Feathers","not exact match",NA,NA
"渡辺真起子","classification.ores.articletopic/Culture.Media.Films|760|classification.ores.articletopic/Culture.Biography.Biography*|822|classification.ores.articletopic/Culture.Media.Media*|793|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|917|classification.ores.articletopic/Geography.Regions.Asia.Asia*|904","Q1092833","tt15289042","First Love","not exact match",NA,NA
"アメリカン・サイコ","classification.ores.articletopic/Culture.Media.Films|737|classification.ores.articletopic/Culture.Literature|507|classification.ores.articletopic/Culture.Media.Media*|946|recommendation.image/exists|1","Q466504","tt0144084","American Psycho","not exact match",NA,NA
"マーリー・マトリン","classification.ores.articletopic/Geography.Regions.Americas.North_America|826|classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Culture.Biography.Women|936|classification.ores.articletopic/Culture.Biography.Biography*|934|classification.ores.articletopic/Culture.Media.Films|899","Q213287","tt0109051","Against Her Will: The Carrie Buck Story","not exact match",NA,NA
"志乃ちゃんは自分の名前が言えない","classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Culture.Media.Films|724","Q11490820","tt8185584","Shino Cannot Say Her Own Name","not exact match",NA,NA
"寝ても覚めても","classification.ores.articletopic/Culture.Media.Films|912|classification.ores.articletopic/Geography.Regions.Asia.Asia*|930|classification.ores.articletopic/Culture.Media.Media*|957|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|946","Q55540983","tt7112154","Asako I & II","not exact match",NA,NA
"グレタ・ガルボ","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Culture.Media.Films|955|classification.ores.articletopic/Culture.Biography.Biography*|851|classification.ores.articletopic/Culture.Biography.Women|500","Q5443","tt0411067","Greta Garbo: The Mysterious Lady","not exact match",NA,NA
"12人の優しい日本人","classification.ores.articletopic/Culture.Media.Media*|777|classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|760|classification.ores.articletopic/Geography.Regions.Asia.Asia*|754","Q11185256","tt0104330","The Gentle Twelve","not exact match",NA,NA
"インディアナ・ジョーンズ","classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Media.Films|855|recommendation.image_section/exists|1","Q148659","tt1363107","Indiana Jones and the Staff of Kings","not exact match",NA,NA
"隣の家の少女","classification.ores.articletopic/Culture.Literature|988|classification.ores.articletopic/Culture.Media.Books|984|classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Geography.Regions.Asia.Asia*|643|classification.ores.articletopic/Culture.Media.Films|643","Q1382412","tt0830558","The Girl Next Door","not exact match",NA,NA
"それから","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|874|classification.ores.articletopic/Culture.Media.Films|946|classification.ores.articletopic/Geography.Regions.Asia.Asia*|855|classification.ores.articletopic/Culture.Media.Media*|957","Q5226350","tt0091989","And Then","not exact match",NA,NA
"スタン・リー","classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Culture.Media.Media*|798|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|990|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|989|classification.ores.articletopic/Culture.Media.Films|817|classification.ores.articletopic/Culture.Literature|979","Q181900","tt3307566","T.R.A.C.K.S.","not exact match",NA,NA
"ジェニファー・ジェイソン・リー","classification.ores.articletopic/Culture.Media.Films|354|classification.ores.articletopic/Culture.Media.Media*|784|classification.ores.articletopic/Culture.Biography.Biography*|895|classification.ores.articletopic/Geography.Regions.Americas.North America|846|recommendation.image_section/exists|1","Q232902","tt0110588","Mrs. Parker and the Vicious Circle","not exact match",NA,NA
"さくらん","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|577|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Films|808|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|917|classification.ores.articletopic/Geography.Regions.Asia.Asia*|835","Q29590","tt0794338","Sakuran","not exact match",NA,NA
"喜劇 愛妻物語","classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|985|classification.ores.articletopic/Geography.Regions.Asia.Asia*|974","Q109603209","tt11288650","Kigeki aisai monogatari","not exact match",NA,NA
"ドーベルマン刑事","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Culture.Media.Media*|672|classification.ores.articletopic/Geography.Regions.Asia.Asia*|629|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|607","Q4037480","tt0165237","Doberman Cop","not exact match",NA,NA
"くまのプーさん (ディズニー)","classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Geography.Regions.Americas.North_America|712","Q17984894","tt1449283","Winnie the Pooh","not exact match",NA,NA
"ジェームズ・マースデン","classification.ores.articletopic/Culture.Biography.Biography*|384|classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Entertainment|406|classification.ores.articletopic/Geography.Regions.Americas.North America|635|recommendation.image_section/exists|1","Q485901","tt0988595","27 Dresses","not exact match",NA,NA
"夢千代日記","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|951|classification.ores.articletopic/Culture.Media.Films|538|classification.ores.articletopic/Geography.Regions.Asia.Asia*|936|classification.ores.articletopic/Culture.Media.Media*|718","Q11431583","tt0320784","The Diary of Yumechiyo","not exact match",NA,NA
"ヒミズ (漫画)","classification.ores.articletopic/Culture.Media.Films|265|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Visual arts.Visual arts*|995|classification.ores.articletopic/Culture.Literature|989","Q110029700","tt1900893","Themis","not exact match",NA,NA
"ヒロイン失格","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Culture.Media.Films|538|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|615|classification.ores.articletopic/Culture.Literature|607","Q6470307","tt4396042","Heroine Disqualified","not exact match",NA,NA
