"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"Filmographie de Brad Pitt","classification.ores.articletopic/Culture.Media.Films|786|classification.ores.articletopic/Culture.Biography.Biography*|446|classification.ores.articletopic/Culture.Media.Media*|938","Q4954197","tt1655389","Blonde","not exact match",NA,NA
"Film (cinéma)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000|recommendation.image_section/exists|1","Q11424","tt6155172","Roma","not exact match",NA,NA
"Barbara Beretta","classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Culture.Media.Media*|924|classification.ores.articletopic/Culture.Media.Films|705","Q2883903","tt2826340","Beretta, derrière la voix","not exact match",NA,NA
"Police Academy","classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/History and Society.Politics and government|564|classification.ores.articletopic/Culture.Media.Films|835|recommendation.image_section/exists|1","Q602985","tt0087928","Police Academy","match",NA,NA
"IMAX","classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Media.Media*|803","Q188575","tt5013056","Dunkirk","not exact match",NA,NA
"Cri Wilhelm","classification.ores.articletopic/Culture.Biography.Biography*|629|classification.ores.articletopic/Culture.Media.Films|953|classification.ores.articletopic/Culture.Media.Media*|969","Q1141711","tt0045184","Springfield Rifle","not exact match",NA,NA
"Saison 2 de The Mandalorian","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Entertainment|658|classification.ores.articletopic/Culture.Media.Television|812|recommendation.image_section/exists|1","Q100885747","tt8111088","The Mandalorian","not exact match",NA,NA
"Film de science-fiction","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Entertainment|960","Q471839","tt14113658","Discovering Sci Fi on Film","not exact match",NA,NA
"Jasmine (Disney)","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|809|classification.ores.articletopic/Culture.Media.Entertainment|421|classification.ores.articletopic/Culture.Literature|958","Q951483","tt0105935","Aladdin","not exact match",NA,NA
"Saison 4 de Star Wars Rebels","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Media.Films|835|classification.ores.articletopic/Culture.Media.Television|855","Q39072974","tt2930604","Star Wars Rebels","not exact match",NA,NA
"Director's cut","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|999","Q240862","tt0144964","Highlander: Endgame","not exact match",NA,NA
"Thomas Cousseau","classification.ores.articletopic/Geography.Regions.Europe.Europe*|712|classification.ores.articletopic/Culture.Performing_arts|622|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|644|classification.ores.articletopic/Culture.Biography.Biography*|760|classification.ores.articletopic/Culture.Media.Films|507","Q3525007","tt2874756","Aux sources de Kaamelott","not exact match",NA,NA
"John Rambo (personnage)","classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|538","Q951317","tt0083944","First Blood","not exact match",NA,NA
"Salle de cinéma","classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577","Q41253","tt6155172","Roma","not exact match",NA,NA
"Filmographie de Charlie Chaplin","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Films|924","Q1152989","tt1806765","All at Sea","not exact match",NA,NA
"Production de Harry Potter et les Reliques de la Mort","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Films|885|recommendation.image_section/exists|1","Q1880543","tt0926084","Harry Potter and the Deathly Hallows: Part 1","not exact match",NA,NA
"Long métrage","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|1000","Q24869","tt0000147","The Corbett-Fitzsimmons Fight","not exact match",NA,NA
"Pinhead","classification.ores.articletopic/Culture.Literature|994|classification.ores.articletopic/Culture.Media.Media*|894|classification.ores.articletopic/Culture.Media.Films|835","Q2518973","tt0093177","Hellraiser","not exact match",NA,NA
"Filmographie de Mel Gibson","classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Culture.Media.Films|890","Q6810702","tt6486762","The Continental: From the World of John Wick","not exact match",NA,NA
"Musique du monde des sorciers de J. K. Rowling","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Music|692|classification.ores.articletopic/Culture.Media.Films|658","Q2246422","tt0304140","Harry Potter and the Chamber of Secrets","not exact match",NA,NA
"Félix le Chat","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|754|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Literature|959","Q692603","tt0096438","Who Framed Roger Rabbit","not exact match",NA,NA
"Pat Hibulaire","classification.ores.articletopic/Culture.Media.Films|893|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Literature|843|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|637|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|679|recommendation.image_section/exists|1","Q11947","tt0016595","Alice's Spanish Guitar","not exact match",NA,NA
"Saison 7 de Star Wars: The Clone Wars","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|988|classification.ores.articletopic/Culture.Media.Television|507","Q86661406","tt0458290","Star Wars: The Clone Wars","not exact match",NA,NA
"Heckle et Jeckle","classification.ores.articletopic/Culture.Media.Films|388|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|951|classification.ores.articletopic/Culture.Literature|987|classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Visual arts.Visual arts*|769|classification.ores.articletopic/Culture.Media.Television|890","Q55408813","tt0146300","The Talking Magpies","not exact match",NA,NA
"Pirates of the Caribbean","classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Culture.Media.Entertainment|943","Q1713564","tt0301201","From the Pirates of the Caribbean to the World of Tomorrow","not exact match",NA,NA
"Saison 1 de Star Wars Rebels","classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Media.Television|546","Q17651706","tt2930604","Star Wars Rebels","not exact match",NA,NA
"John McClane","classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Media.Media*|938","Q2082223","tt1606378","A Good Day to Die Hard","not exact match",NA,NA
"Art le Clown","classification.ores.articletopic/Culture.Media.Films|275|classification.ores.articletopic/Culture.Literature|796|classification.ores.articletopic/Culture.Media.Entertainment|399|classification.ores.articletopic/Culture.Media.Media*|958","Q85743168","tt2900624","All Hallows' Eve","not exact match",NA,NA
"Elvis Gratton","classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Geography.Regions.Americas.North_America|637|classification.ores.articletopic/Culture.Media.Media*|880","Q2406269","tt0380344","Elvis Gratton 3: Le retour d'Elvis Wong","not exact match",NA,NA
"Saison 5 de Star Wars: The Clone Wars","classification.ores.articletopic/Culture.Media.Television|554|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Media.Films|938","Q3468988","tt0458290","Star Wars: The Clone Wars","not exact match",NA,NA
"Saison 2 de Star Wars Rebels","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Media.Films|951","Q19833870","tt2930604","Star Wars Rebels","not exact match",NA,NA
"Effets spéciaux numériques","classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Media.Films|943","Q6002306","tt0076759","Star Wars: Episode IV - A New Hope","not exact match",NA,NA
"L'Enfant de sable","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Africa.Africa*|907|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Media.Books|705|classification.ores.articletopic/Culture.Literature|562|classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|859","Q3203006","tt0107714","La nuit sacrée","not exact match",NA,NA
"Topaze (pièce de théâtre)","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|924","Q3532065","tt0268764","Yacout","not exact match",NA,NA
"Cinéma numérique","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q761706","tt6155172","Roma","not exact match",NA,NA
"Filmographie de Jean-Luc Godard","classification.ores.articletopic/Culture.Media.Films|435|classification.ores.articletopic/Culture.Biography.Biography*|646","Q4384703","tt1629282","Godard: Love and Poetry","not exact match",NA,NA
"Le Chiffre","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Literature|956","Q2136439","tt0122772","Ulvetid","not exact match",NA,NA
"Lola Bunny","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|887|classification.ores.articletopic/Culture.Literature|835|recommendation.image_section/exists|1","Q1575844","tt0117705","Space Jam","not exact match",NA,NA
"BB-8","classification.ores.articletopic/Culture.Media.Films|871|classification.ores.articletopic/Culture.Literature|645|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Media.Entertainment|883","Q21541731","tt2488496","Star Wars: Episode VII - The Force Awakens","not exact match",NA,NA
"Pornographie transgenre","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/STEM.STEM*|967|classification.ores.articletopic/History_and_Society.Society|997|classification.ores.articletopic/STEM.Biology|971|classification.ores.articletopic/Culture.Media.Media*|507|recommendation.image_section/exists|1","Q7835362","tt5470734","She-Male Encounters","not exact match",NA,NA
"Dracula (série de films)","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Films|999","Q18611175","tt0079073","Dracula","not exact match",NA,NA
"Zatoichi","classification.ores.articletopic/Culture.Media.Media*|658|classification.ores.articletopic/Geography.Regions.Asia.Asia*|651|classification.ores.articletopic/Culture.Media.Films|500","Q148378","tt0363226","The Blind Swordsman: Zatoichi","not exact match",NA,NA
"Film d'espionnage","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/History_and_Society.Military_and_warfare|600","Q2297927","tt0458876","O.H.M.S.","not exact match",NA,NA
"Dépendance à la pornographie","classification.ores.articletopic/STEM.STEM*|946|classification.ores.articletopic/History_and_Society.Society|731|classification.ores.articletopic/STEM.Medicine_&_Health|658|classification.ores.articletopic/Culture.Media.Media*|569|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/STEM.Biology|743","Q1319971","tt0944101","Good Dick","not exact match",NA,NA
"Axel Foley","classification.ores.articletopic/Geography.Regions.Americas.North_America|904|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Media.Films|749|classification.ores.articletopic/Culture.Media.Entertainment|507","Q634968","tt0086960","Beverly Hills Cop","not exact match",NA,NA
"Mustafar","classification.ores.articletopic/Culture.Media.Films|971|classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Culture.Literature|839","Q828551","tt4236886","Fire Across the Galaxy","not exact match",NA,NA
"Huo Yuanjia","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|985|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Media.Media*|562|classification.ores.articletopic/Culture.Sports|531|classification.ores.articletopic/Geography.Regions.Asia.Asia*|948","Q316496","tt12793360","Heroes","not exact match",NA,NA
"The Rivals of Amziah King","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q122585845","tt27706593","The Rivals of Amziah King","match",NA,NA
"Sherlock Holmes au cinéma et à la télévision","classification.ores.articletopic/Culture.Media.Films|817|classification.ores.articletopic/Culture.Media.Media*|968","Q6471730","tt0376883","Sherlock Holmes: The Man Who Disappeared","not exact match",NA,NA
"Charlie le coq","classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Films|951|classification.ores.articletopic/Culture.Literature|793|recommendation.image/exists|1","Q1339544","tt0040361","The Foghorn Leghorn","not exact match",NA,NA
"Hotarubi no mori e","classification.ores.articletopic/Culture.Media.Films|693|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Literature|998|classification.ores.articletopic/Culture.Visual arts.Visual arts*|998","Q1116103","tt2061702","To the Forest of Firefly Lights","not exact match",NA,NA
"Marc François (acteur)","classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Biography.Biography*|523|classification.ores.articletopic/Culture.Media.Films|839","Q3288038","tt0498901","Le coeur cambriolé","not exact match",NA,NA
"Judy Hopps","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Media.Films|760","Q23042987","tt2948356","Zootopia","not exact match",NA,NA
"Hollywood Bowl","classification.ores.articletopic/Geography.Regions.Americas.North_America|859|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.articletopic/Culture.Media.Films|705","Q976218","tt0029010","Hollywood Hotel","not exact match",NA,NA
"Taboo (série de films)","classification.ores.articletopic/Culture.Media.Films|957|classification.ores.articletopic/STEM.Biology|438|classification.ores.articletopic/History and Society.Society|558|classification.ores.articletopic/Culture.Biography.Biography*|494|classification.ores.articletopic/Culture.Media.Media*|858","Q980932","tt0081593","Taboo","not exact match",NA,NA
"Attack on Titan (film, 2022)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q118187296","tt22408766","Attack on Titan","not exact match",NA,NA
"Super Panavision 70","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Geography.Regions.Asia.Asia*|658","Q1336645","tt0060472","Grand Prix","not exact match",NA,NA
"Saison 1 de Star Wars: The Bad Batch","classification.ores.articletopic/Culture.Media.Television|622|classification.ores.articletopic/Culture.Media.Films|974|classification.ores.articletopic/Culture.Media.Media*|992","Q107054414","tt12708542","Star Wars: The Bad Batch","not exact match",NA,NA
"Espèces menacées (pièce de théâtre)","classification.ores.articletopic/Culture.Media.Media*|920|classification.ores.articletopic/Culture.Media.Films|284","Q5509373","tt0244521","Funny Money","not exact match",NA,NA
"Nick Wilde","classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Geography.Regions.Americas.North_America|500|classification.ores.articletopic/Culture.Media.Films|936","Q24136041","tt2948356","Zootopia","not exact match",NA,NA
"Miles Quaritch","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|953|classification.ores.articletopic/Culture.Media.Entertainment|731","Q115867207","tt1517155","Avatar: The Game","not exact match",NA,NA
"Animation de papiers découpés","classification.ores.articletopic/Culture.Media.Films|956|classification.ores.articletopic/Culture.Media.Media*|979","Q2291325","tt0471239","Lotte Reiniger: Homage to the Inventor of the Silhouette Film","not exact match",NA,NA
"Crimes of Passion (série télévisée)","classification.ores.articletopic/Geography.Regions.Europe.Europe*|987|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|995|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|957","Q18292477","tt2504308","Crimes of Passion: Death of a Loved One","not exact match",NA,NA
"Jonathan Musset","classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Media.Media*|971","Q122750955","tt2049530","Russian Sandglass","not exact match",NA,NA
"Animation de silhouettes","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Media*|992","Q2850055","tt0471239","Lotte Reiniger: Homage to the Inventor of the Silhouette Film","not exact match",NA,NA
"Le Renard (Oliver Twist)","classification.ores.articletopic/Culture.Literature|651|classification.ores.articletopic/Culture.Media.Films|718|classification.ores.articletopic/Culture.Media.Media*|936","Q1783187","tt0380599","Oliver Twist","not exact match",NA,NA
"Cinéma égyptien","classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|996|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Geography.Regions.Africa.Africa*|998|classification.ores.articletopic/Culture.Media.Films|965","Q2600111","tt1764141","Cairo 678","not exact match",NA,NA
"Spike et Tyke (personnages)","classification.ores.articletopic/Culture.Media.Films|288|classification.ores.articletopic/Culture.Media.Media*|986","Q10955176","tt0433696","Tom and Jerry Blast Off to Mars!","not exact match",NA,NA
"Nul n'est parfait (La Reine des neiges)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Music|980|classification.ores.articletopic/Culture.Media.Films|981","Q17299877","tt2294629","Frozen","not exact match",NA,NA
"Madagascar (bande originale)","classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Culture.Media.Music|998|classification.ores.articletopic/Culture.Media.Media*|1000","Q3290833","tt0351283","Madagascar","not exact match",NA,NA
"Poupée Troll","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|304|classification.ores.articletopic/Culture.Media.Entertainment|844","Q4992093","tt0482436","Trollz","not exact match",NA,NA
"Disney Media Networks","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/History and Society.Business and economics|493|recommendation.link/exists|1","Q3030447","tt0066387","Smoke","not exact match",NA,NA
"Tumbling Tumbleweeds","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|995","Q3542005","tt0027139","Tumbling Tumbleweeds","match",NA,NA
"Cinéma polonais","classification.ores.articletopic/Culture.Media.Media*|955|classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|974|classification.ores.articletopic/Geography.Regions.Europe.Europe*|972","Q926902","tt1059291","Prussian Culture","not exact match",NA,NA
"Charlie et la Chocolaterie (bande originale)","classification.ores.articletopic/Culture.Media.Films|377|classification.ores.articletopic/History and Society.Business and economics|439","Q2960896","tt0367594","Charlie and the Chocolate Factory","not exact match",NA,NA
"Téléfilms de L'Incroyable Hulk","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Media.Television|607|classification.ores.articletopic/Culture.Media.Films|899","Q3546606","tt0076190","The Incredible Hulk","not exact match",NA,NA
"Golden Globe de la meilleure chanson originale","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Culture.Media.Music|139","Q1472235","tt0093936","The Secret of My Success","not exact match",NA,NA
"BelAmi","classification.ores.articletopic/History and Society.Society|969|classification.ores.articletopic/Culture.Media.Films|956|classification.ores.articletopic/Culture.Media.Media*|969","Q624656","tt0396083","Just for Fun","not exact match",NA,NA
"Tomorrowland","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Entertainment|997|classification.ores.articletopic/Culture.Media.Films|969","Q2804265","tt0301201","From the Pirates of the Caribbean to the World of Tomorrow","not exact match",NA,NA
"Disney Consumer Products","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/History and Society.Business and economics|601|classification.ores.articletopic/Geography.Regions.Americas.North America|629","Q3030410","tt0908291","Operation Undersea","not exact match",NA,NA
"Quelque chose a changé","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|909|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Geography.Regions.Europe.Europe*|826|classification.ores.articletopic/Culture.Media.Films|562","Q109042467","tt7871152","Quelque chose a changé","match",NA,NA
"Casse-noisettes (personnage)","classification.ores.articletopic/Culture.Media.Films|960|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|883|classification.ores.articletopic/Culture.Literature|991|classification.ores.articletopic/Culture.Visual arts.Visual arts*|968|classification.ores.articletopic/Culture.Media.Media*|935","Q2941230","tt0037251","Screwball Squirrel","not exact match",NA,NA
"Cremaster (série de films)","classification.ores.articletopic/Culture.Media.Media*|842|classification.ores.articletopic/Culture.Media.Films|370","Q772473","tt0118898","Cremaster 5","not exact match",NA,NA
"Ryu Hayabusa","classification.ores.articletopic/Culture.Media.Video games|999|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Internet culture|999|classification.ores.articletopic/Culture.Media.Films|275|classification.ores.articletopic/Culture.Literature|719|recommendation.image/exists|1","Q1115836","tt0398913","DOA: Dead or Alive","not exact match",NA,NA
"You Know My Name (chanson)","classification.ores.articletopic/Culture.Media.Films|413|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Music|988|recommendation.image_section/exists|1","Q1636004","tt0381061","Casino Royale","not exact match",NA,NA
"Spider-Man (bande originale)","classification.ores.articletopic/Culture.Literature|644|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|592|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Music|993|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|899","Q3003824","tt0145487","Spider-Man","not exact match",NA,NA
"Machine (série télévisée)","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Films|980|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|787|classification.ores.articletopic/Culture.Media.Television|766","Q121816801","tt26750284","Machine","not exact match",NA,NA
"Hollywood Canteen","classification.ores.articletopic/Culture.Media.Media*|765|classification.ores.articletopic/Culture.Media.Films|522|classification.ores.articletopic/Geography.Regions.Americas.North America|636","Q18518661","tt0036922","Hollywood Canteen","match",NA,NA
"Love Letters (pièce de théâtre)","classification.ores.articletopic/Culture.Media.Films|607|classification.ores.articletopic/Culture.Media.Media*|936","Q2741988","tt0171492","Love Letters","not exact match",NA,NA
"Pour tout l'or du Transvaal","classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Media.Films|538","Q3400508","tt0280294","Pour tout l'or du Transvaal","match",NA,NA
"Noël à tous les étages","classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/Geography.Regions.Europe.Europe*|507|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|531|classification.ores.articletopic/Culture.Media.Films|515","Q109255588","tt14142950","Christmas Next Door","not exact match",NA,NA
"Filmographie de Robert Duvall","classification.ores.articletopic/Culture.Media.Films|960|classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Geography.Regions.Americas.North_America|644|classification.ores.articletopic/Culture.Biography.Biography*|531","Q17088702","tt0691467","The Killing Scene","not exact match",NA,NA
"Johnny","classification.ores.articletopic/Geography.Regions.Asia.Asia*|499|classification.ores.articletopic/Culture.Media.Media*|858|classification.ores.articletopic/Culture.Media.Films|859","Q414438","tt10740954","Johnny","match",NA,NA
"Genocidal Organ","classification.ores.articletopic/Culture.Visual arts.Comics and Anime|998|classification.ores.articletopic/Culture.Visual arts.Visual arts*|961|classification.ores.articletopic/Culture.Media.Media*|883|classification.ores.articletopic/Culture.Literature|990|classification.ores.articletopic/Culture.Media.Films|959|recommendation.image/exists|1","Q5623938","tt3615160","Genocidal Organ","match",NA,NA
"Animerama","classification.ores.articletopic/Culture.Literature|988|classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Visual arts.Visual arts*|995|classification.ores.articletopic/Culture.Media.Media*|705","Q2850086","tt0071203","Belladonna of Sadness","not exact match",NA,NA
"Adastra films","classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|939","Q2823848","tt4880576","H recherche F","not exact match",NA,NA
